,isbn_numbers,price_list,book_urls,isbn
171, ISBN:9781629972725 Publication Year:2016,$15.90,https://www.ebay.com/itm/393889694561?epid=11038773149&hash=item5bb5a7c361%3Ag%3ALsMAAOSweDpf%7EqfA&LH_BIN=1,9781629972725
172, Subject Area:Maritime ISBN:9780801894756,$14.95,https://www.ebay.com/itm/294757445083?epid=79608869&hash=item44a0e9addb%3Ag%3A%7EUsAAOSwKGRh7BvA&LH_BIN=1,9780801894756
173, Publication Name:discovering the life span ISBN:9780134556949,$69.99,https://www.ebay.com/itm/363699539925?epid=234976786&hash=item54ae2e8fd5%3Ag%3A49UAAOSwby9f%7EqJF&LH_BIN=1,9780134556949
174, Item Weight:400 g ISBN:9780615889603,$24.00,https://www.ebay.com/itm/144382804751?epid=172107745&hash=item219de2c30f%3Ag%3A%7EBkAAOSwFiNdqQVZ&LH_BIN=1,9780615889603
175, ISBN:9780988924611,$24.94,https://www.ebay.com/itm/284411671644?epid=2134399488&hash=item423841b45c%3Ag%3A3ucAAOSwKuNgad7v&LH_BIN=1,9780988924611
176, UPC:Does not apply ISBN:9781333634315,$5.95,https://www.ebay.com/itm/165292825922?epid=247343175&_trkparms=ispr%3D1&hash=item267c385d42%3Ag%3AQQEAAOSw6pxh6Y2t&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRhP1CAujT8AgYY0%252BoReyE6Yujlbe6QfgoNN98eJJh%252Fjwp7Js0YAJ4k551ZT7dJPHol7C0cGE42lm2MzLQGuIl80e4Xze1EySOZAlkV2Fn85LbemhB4tgWoshqGRuxjJR2HzZy2p93ZQW5jdKttytdkhSYUbhoeDjj2w9oVfD4G04aekV8UHayHVdoVkxKX1%252FDeXyZVzM0d%252BB2JSoihXziSNOtuOChuDFytYgWOWyqsv9mVGB2VyPbkW1RIJHSfDa2PALdddQzzJPPWVDoKvGDhSC3imjtGXUNuEhpkkqipe7O5NFqS4j9Ya5wFlAtIlEnvviJRajqUmOp4SZIRkstJ%252F2hQfvMeJOs9E2gv0UOEnyWG1mCnCQpaT3kh%252F2qNJD0b70tXp0egTnzscWjuhDLgybdHKnkdGGaYoe2jZQ%252F0KyWtzl6d1IYIPvOHAUUFee6mwE4GfDWZbHtNKRWeQOlXWIkbr9JCcMXtNXuZSH5bsxAoL84j%252FKRMriLukOk76AjBIJQFRnOk7uwADmEnkZOuJ4awZWzcLz88kxHj15JepDpysNM6VcMbddhrOFc1A%252FCVIbeC1uLcjnld%252FFiF3iF0EuByMb1sWEghRREn%252FscMVAR1vRfBamHiK1ktl6c2vnR26BPEYPtCwfkoHea6ic1c3MXLPRSAqwwlr0dMBxU0i4EmftFvA55VZ%252BlUd8p0D0fQiRRnnepDo8%252B7f8IAXVmW9QlMzJFqhMaL9pkF0gz8KtyTwXlVcnxWhATAuWUu%252BPhO2CUFrRJ6WHVL7sM9fg2MqoWuQQ9Sp5FTbANoIXrRlT%7Cclp%3A2334524%7Ctkp%3ABFBM6LvTjtFf&LH_BIN=1,9781333634315
177, Subject:Diseases ISBN:9780134618449,$80.00,https://www.ebay.com/itm/325012355264?epid=229079606&_trkparms=ispr%3D1&hash=item4bac3ef8c0%3Ag%3AWioAAOSwsvVh7aXm&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSvhAqMt0wg86xg8aAkgjQJGd12oidU4KjwwpU1D2fzS6e7f%252FOpg4TpT%252BihCB4kheus%252Fj2tfhEs9pjnnlC9ezobK%252FI4eOz1vgkYqyJkG%252F6JilkpMVICYm46AjxTrF%252BtgB69UYNFU%252FdBYYCaYDWqFng%252BhlWBYc7MthavBgDrtlyj%252Fn37ADqUKmZvOD%252Bcpi7PTeA6WsfiiSL%252B21Mq2Nj11DgPo7%252FSg3XDmfbmgux8KrYu0zmzZaAxDMiOT73VYbv4ogNW02T4Z2kf0OajUbg2Ol6cimAoz7CNBKeeRc4F3b7BP9H04e8A8Fo5xdIVOdMWOtbEiQaUMsv69WVxQOvJM2Zu2%252BfByUmqeMrGx3q%252FLoW8UXeXuTtyBx4ppw7yL%252FozVkfysR1I56nJQGKFX67k3NtR6tQ8wE3TGn6lgCmgepeEEOsKioBBbfezYywJuAr4EFQb8rJT7csJxREvtbNDH2Y1K4z33SGNUvszU3SEZmRUMxqN4rBAAZ6HlX7cxazYXbn1wgKN%252BrkN1KDVGiFgHVTk7vvUN8NcKeD06a80BbX4C8Xme6YzuT4BY5Zo7mR6%252B3QyzW%252B%252FvKKgJr%252B%252BRMfi4R%252BzG7%252F%252Bn4Q206UVlFoWXtJAR6NUJolugQNL9Xv%252FX08oRhHwLg%252FrxOSdguse2nijYXpXBX%252B8Saq4OqBY5bXlCmL3bkQ%252BtZNowaDhmZv9RDqqiQOepKaz2XrHXcYoxIleQk7xmKCRw%252FzUcjjN1GHo%252BPwFWuefFuHAKbKuh8LP3NNuN5CJaahNYoCG59tTxNX4t%252BPSjW6cZ9H%252FmstbsCZw%252FHJcJX1gM%252BzrKcrULPDmhwwRu5H%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9780134618449
178, Publication Name:Not Available ISBN:9781908269867,$5.95,https://www.ebay.com/itm/165292841080?epid=739360548&_trkparms=ispr%3D1&hash=item267c389878%3Ag%3AtOUAAOSwBNFh6Y%7E6&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRq9VRjF3XmlfJ%252BLrXV6J0uERjL98TKZcysobFUVPxZvH5wS%252Bm6AVps0DmED024m1EhY4QvCfhNMbsIBmm0ufYj7ZBntmLVtt2G0IJtmVvhxC%252F2jSCXkp6%252BmlSN6iW3nY0Ci0b8aE6dH8u%252F7APZ7Fnbx%252BUhg%252BjvFq3ogHAUAYNcj53HJaIgb7byFi1OK8GC54cA2qH6kurtXreYuRxdJLwT3yAybiUa2JL4kVdY8SBYua3%252BgnKSjL3znwjBrOOsFuWv6uOZyI1UkYNm2wAOLASpOHaLGuFFVxJ4tQ5i3GqMMwyo3lE8k5tMlPvFpA1x3uWvsNFfpYIJSTKKY5gP%252BthTAId7huVs7YXjWw7KZrLAcrxg9MCqknnjLrKcogd6uUbcVLczMmP0WGlQYYZRqXMupquzM5UIJh29vTPg2IPF6NzKf%252BnebHV2CcvOwbBMUJEDDUT%252Bwb0vtyzicBh2gBGbDcKaRyRiNicJTk95CJNw4R2QVt%252FAq9g%252FW%252FsVPx1IKspWmjiqFz73WSXskmY2i98QZT5e%252FYrSb6VepmBZtdtnGRZ%252FAV%252Fep0jqytpW5TSn%252FTzueldR38EmHW8MfqYUelpd5uvrmn7WXK3XQ6P24l2updJwfUbAVKFyX5019ZYR3jOKuskCxW%252BlCm0%252FQTB8DfZuYjYiRuDogdxUxHJwda6N25J0No0hvca1WfTQYsTgubsK9VFxsjRfNjBxKr74DwAcN3VQn1MwNvjQlceD%252FWsOS48gHeLvUOd%252BaJBjZqdFo%252B1FrDAwJ6CF1cfR3jVOa6yHU7k0TJ0j3NQ1vLknkiDgGx%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9781908269867
179, IsTextBook:No ISBN:9781138362000,$50.00,https://www.ebay.com/itm/125114889898?epid=20038852537&hash=item1d216db6aa%3Ag%3ABXgAAOSwUihh7XGu&LH_BIN=1,9781138362000
180, ISBN:9780134752556,$55.90,https://www.ebay.com/itm/333540088730?epid=242868473&hash=item4da889db9a%3Ag%3A%7EAgAAOSwaZVeZfAe&LH_BIN=1,9780134752556
181, Author:Gregory Rickard ISBN:Does Not Apply,$22.99,https://www.ebay.com/itm/175120077866?hash=item28c5f8542a%3Ag%3A3NUAAOSwollh6cXb&LH_BIN=1,
182," Publisher:M.T. Publishing Company, Inc. ISBN:9781938730993",$30.00,https://www.ebay.com/itm/144381589850?epid=26038519017&hash=item219dd0395a%3Ag%3AAIcAAOSwQThh7Dfz&LH_BIN=1,9781938730993
183," Condition:Very Good: A book that does not look new and has been read but is in excellent condition. No obvious ... Read moreabout the conditionVery Good: A book that does not look new and has been read but is in excellent condition. No obvious damage to the cover, with the dust jacket (if applicable) included for hard covers. No missing or damaged pages, no creases or tears, and no underlining/highlighting of text or writing in the margins. May be very minimal identifying marks on the inside cover. Very minimal wear and tear. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9780982967621",$13.99,https://www.ebay.com/itm/384693559891?epid=128378447&hash=item599185e253%3Ag%3Agp0AAOSwu8Zh7D3N&LH_BIN=1,9780982967621
184," Condition:Acceptable: A book with obvious wear. May have some damage to the cover but integrity still intact. ... Read moreabout the conditionAcceptable: A book with obvious wear. May have some damage to the cover but integrity still intact. The binding may be slightly damaged but integrity is still intact. Possible writing in margins, possible underlining and highlighting of text, but no missing pages or anything that would compromise the legibility or understanding of the text. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9781496377234",$35.60,https://www.ebay.com/itm/115130990068?epid=239533950&hash=item1ace577df4%3Ag%3Ana4AAOSwexpf%7EZ5l&LH_BIN=1,9781496377234
185, ISBN:1947314092 UPC:00609068000405,$9.99,https://www.ebay.com/itm/333724203335?epid=24038779421&hash=item4db3833947%3Ag%3AylQAAOSwUjJexqWZ&LH_BIN=1,
186, ISBN:9781926778105 Publication Year:2010,$49.99,https://www.ebay.com/itm/142653335739?epid=102829059&hash=item2136cd28bb%3Ag%3AZ3UAAOSwoFVaWCOA&LH_BIN=1,9781926778105
187, ISBN:9780134527604,$16.90,https://www.ebay.com/itm/233185350665?epid=234677444&hash=item364aee1409%3Ag%3AqpYAAOSw-1JdNWXz&LH_BIN=1,9780134527604
188, ISBN:9780803625792,$14.00,https://www.ebay.com/itm/232204018359?epid=159989013&hash=item36107022b7%3Ag%3AzfIAAOSwwstbaYwZ&LH_BIN=1,9780803625792
189, ISBN:9781570616709 Book Title:The Lost Art of Reading: Why Books Matter in a Distracted Time,$3.87,https://www.ebay.com/itm/114859201523?epid=102772282&_trkparms=ispr%3D1&hash=item1abe2453f3%3Ag%3ADfAAAOSwNSRf%7EoMV&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLmYMmjCl7976fsKYQXEkCHxCBJxWY6q4Pn%252BcogP%252FRlNHmFcz3vctEKEiANtmbKaH8r07D%252Bjmp5fXBM%252BsluLIMO9YPlAkbmnuGHXWS25N%252Fk0OdX2K2a7%252F8pDjRKO8Z5IjBGK8UH3Pebiu6TDfVY8CvfJERsWdvlLGxGtC26pQLI9kcRb%252FtKOpLgxY4ij5ep326%252BDg4UMqxynu0ag%252FrUWBJKXkVWf25pJL6qmZxGyFVBLNT7vqbuEYGSLoy1j93QorCw3TveybS8aIjh5tAjGx%252FoX4WSOyzLg5IhOE8k3m0KrVE7Y%252FczqZau%252FhQygH%252Fq3bbpmx3XhdLka9qWsugDwZerW6eXKrPeIeoJQU%252Bud%252BGA8335BdF%252FLtglEcKKXbu6RuATRJgk5oFsVnOZ78uSDaAMXLude75vldSwsagDXl7raWqYrEQfI4yxlgXPFSbqKba9lWr3g0zssS02tbHrj8OQDcEdVv9KFgwfWgFCLa2rvldJYg79SCtZrD%252FbcfZj%252B6Y3ENzaDiEI7%252B1yQG5e94Cb%252FBdQXeuxuw9U%252Fb0vXztw12M1rZAh7BWU5iCUo26GM%252Fl5jODnvAJLa6hBmp9LpABgE3PpwvC%252Fd0vyFRgJBMKi1hPIrnidKKnBqdO1tt0ArqQXA%252Bl%252FmeCjStssch0ltS9Q0MpgauyeralrbI7vhT5Xwnjw8XpHGJGYte088DLYMTSFeoIl09hDnWDw%252FQe0WyagzIVy1RYl1YNsEZEZlgcLqPwNeq0GKLLrSSvwQ%252FbLuhcc0aj7N7phu1K2gNjLkSiNHekcAVYUeXUSMHHs2HGgcH%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9781570616709
190, UPC:Does not apply ISBN:9780692374009,$5.95,https://www.ebay.com/itm/165292824325?epid=208613795&_trkparms=ispr%3D1&hash=item267c385705%3Ag%3Aw5UAAOSwNyxh6Y2M&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRmqTCcOnbxzi0wFLVoK31r%252BmgOswFORN5HBSjD8M7SjAwqIKUjdOxrxa%252FU5ei%252F8lrlDSJUxaartv4tH55yt6UzjYJZTOLIF28IKM3c%252FpiNMCWK1SeXScIAvJhfTJ%252Bad9CKvNyifp4zBIq6ddtm5yA60rTycviMCeYE0hcfu%252BGDr6PmR0HNbpXVQqnSKD35yGMRt%252FdDtGoeDBGGXXAMM%252B2hhsFxD16c8gz2LXxfY8H8lfPvRV5CX1H2tgpZFTHX0VgqOMWvaFC%252BaTWrVUQmOMjISivKD%252BVvzGrAeUEBrRWY0%252FMGahqg%252F5Xm%252Fe0%252BQBsAf0Q1mdO2uZnmC8w%252F6%252FHyIb8VMQuSAtY5uZtRvFLh9XOwvV9qbgty6O9Ejj2C6SE1yZMcTYMgW60lXDHx9%252FVK6PSikavPlFfVH5Ou4kfsdqlwXwyi1zF0YbTggH%252BicQuqfSMb1KTG1vkL4Wc3s%252BaAd1xLyA3Gc6LwlxJgsSbJVU4GbY7%252Bc6MsWLHRARVG3rmNcxsEr8U5W3IRpx43zjJzrJa4h9kpnRdvSwPDlHFbQQlvA5xk7TgjJxvDaSwSxO0a%252B4tkNxfIQLZel5Wh311peDs3KDLiKjrOyQy5IxtrgQ7CsmD5D7a0OG%252F31JdzkVT5VEUmJ7b59GBodFI%252BbTP7PikW8VnodMZeELcZqzWv%252FmwLSunY2L%252BXCDHs%252Fanxd1Cpk%252BV2Aj5jju1NlQdtxUP0nwrit72LKgI1jWBYegOYuiAmxyGMS5nND%252Btr1LK1cSWej1XL2i%252Bslgn1%252BqZNOZ341akQgeQZWovHs6FrQY6%252F5UZGxO%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9780692374009
191, ISBN:1107674824 EAN:9781107674820,$24.40,https://www.ebay.com/itm/304122256318?epid=176299586&_trkparms=ispr%3D1&hash=item46cf195bbe%3Ag%3AEW4AAOSw4VJfWvrs&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSzaVbXtmGxqmWnpn8RLN2qyJEFnaL6n6pSb%252F0zT24FS%252FcKJgBxStdnoEpYLgzgKch8MsZCUy91GS4fTU%252FMWY8LbzPHwFnEytLmCUW5B1CD94VCnkyLifjyeQyivpfuR9UeUURv1VtZR421tbREFo9o5D%252FJjxUSVKAkf0DHN2QvD2t5CmdsHo0S5Mp00xmKBk7kaTUcMf9PPRla7paUCj8RzWNfs6zcNjLfzfMxCQq9VXldJz155axtgJA0iz4Et382PVyPmjF7HJa%252BDXfkNWyNwjAgQDYZg04U5A%252Fbbw%252FcBdlmvLI1mXD9CvHGYgetBUvveqUPmqm%252FkW1m4nisFfwTO9U5wh4ai4g6LPDbrIwGBskNCGV6kKHnvVmAM3NDHOMNeqe2xVEvL8waI3s49C3Z9VAuEvEjTrK2N76o6QOMB4%252Fkbay3ofwnVVI2C1m1Zx5iZeQJD1U3cE5mafcta15OLAyAPGOV4KqP5fll%252FBRLht7am6ktwo2azQ0s1kbW4TzIh7YRCaIQOW9msgm%252B8CW2o8Pv%252B1KQtMiM4OzCSuiDZioV1aiRjQApoGydVI2mATptgCmpnFBBWBNba8E2TTkbYn4UF4Rv83JXICzMJ1o4wvXx3bmiVqEd4C9pa9ngq2zC63sU2%252Fi7LE%252BmyLe6cOdvQLlrQZhPU9%252F2YT0ppJIp2m%252B1Du7rhY3JxEOJh5D9F0SDCB%252FeM%252BmpywmM680%252Bg1%252FK%252F3Byaidea84aBAUX4O2eXVJ3lAOPiQjv8ffaoN2AkSgXH%252BHm%252F%252FTFWq9KJn%252BkxSkL2P9l6pwDjd0t0J5g63jh1WqKKfRwSMpdwN5YQmoU70t%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9781107674820
192, Publisher:Penguin Books LTD ISBN:9780141982380,$17.24,https://www.ebay.com/itm/185151725504?epid=11049025914&_trkparms=ispr%3D1&hash=item2b1be71fc0%3Ag%3AiLAAAOSwxY9hiFQU&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtJ8h2Grmv8L5lItTdOFjohBhdCmHQuHVaQaMt9G5QJjCFAscn%252BDttW%252BaGje0fTB9lELcElVwUvb8VJcBs%252BJMum8Fjgjm7Ow5CyO%252FCEz4MqRU2msaWAIjhVbrrk0uvSmElPq%252BPwC8q2rgRQlWDyXUWQ3V0XWc%252Bs6bhm%252FZyYTzpe0vQLnTUyM%252F4DVaBE4Dxcl%252BDIaUPHPbOWnWpGMoZx%252B0pBfTCJcJzNAouluAirUPlotV7LTCuWeTKmqqtItwFv%252Bh%252FGFD3B7RItjcoq1cWWQ4O%252BzXMZPKwEfFFksBIiIBBeY453u2ZRO%252BBR4IfQuoVZ%252BjtLww5EWB2lW7clQcjGuWvPgwGcfdI35BXGnRaJqAsrwhlZQGTAbiwxxgKv%252BgItsdwXbNhNDoLRDj%252F3EDA4CnenX0splxuyn11I9VIs7x%252BPxE1FKAhal0Yejpr5qn3wk%252FSd3fVwXVHFdpUFLECXg8EtiUb84rxIU47b1sxDpXRMvtEMmFib0WE1OrP8adrhZGDGm7dviHkABHqSbKmuhRMclSljlnBbaUVGJ8LrqmyUU%252F9ruELYgoS8tQ2KAX3ez7jv3MsURRAdadrKOpY70M90j9bv8yewR9BDFZ5PNhIzFfydq5ZLKPwQWHxi9OqrCemzhJG%252BThhON87bSXJbF29AdtGOGgV6%252BGSHRS2m7MiL11LhPGoVz14ZqsfXshzPGGsNZ4LBLr9bL8oayYvvmA8dqAo3FeG3V0L63RCZnP7Cg5shHxq4F0HSkpnD%252BLR58motb5xPgXCiWeyKdUPbPZQr4p18eZdZd%252BKjRFGbcS%252Bvod%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9780141982380
193, ISBN:9780143131663 Publication Year:2017,$12.00,https://www.ebay.com/itm/134001620582?epid=237535704&hash=item1f331e7666%3Ag%3AgT8AAOSwtRlh6xHI&LH_BIN=1,9780143131663
194, ISBN:9780134687131 Publication Year:2018,$36.99,https://www.ebay.com/itm/165294452605?epid=242571971&hash=item267c512f7d%3Ag%3AhWcAAOSwnWthzygm&LH_BIN=1,9780134687131
195, ISBN:9781259281594,$14.50,https://www.ebay.com/itm/232610470174?epid=219267765&hash=item3628aa191e%3Ag%3AYwAAAOSwZotdW7ej&LH_BIN=1,9781259281594
196, ISBN:9780978806576 Publication Year:2013,$34.99,https://www.ebay.com/itm/165297324688?epid=178773985&hash=item267c7d0290%3Ag%3AI0gAAOSwBpNh7ZRq&LH_BIN=1,9780978806576
197, Item Width:1.5 ISBN:9780890425558,$47.99,https://www.ebay.com/itm/224521782107?epid=159849969&hash=item34468a835b%3Ag%3AGE4AAOSwsnlg4z99&LH_BIN=1,9780890425558
198, ISBN:9780966693706 Publication Year:2015,$14.99,https://www.ebay.com/itm/134002861310?epid=20038757959&hash=item1f333164fe%3Ag%3AiN8AAOSwDsdh7KUt&LH_BIN=1,9780966693706
199, ISBN:9781496331519 Publication Year:2017,$29.99,https://www.ebay.com/itm/173859158188?epid=237947279&_trkparms=ispr%3D1&hash=item287ad038ac%3Ag%3AVAsAAOSw6o5f%7E26-&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjtpgNuvWYPE2ZGZp3%252B9HSH%252BA%252F%252FBwy9BISXFjZYVajAGvt%252F5RbmBG3CaST1pkxeBRbr4E5VREXPGwO1mDuogjurxHn7pD9h%252Fixi4%252FlgzohkQK2djTbqUk8D32ROWRuP9omSKIweuiW5EAvl1H6z3UZSCQe8PE4UdshhQ%252FneAKki2A%252BF166ygmNaBDReYO5pK7dxF7zNBG1bkXeCteAmlltXqlTcrTN3Kj4ltg4eHqyabkBLvAnwr8lQjzTOKsk84wSLX%252B%252B0kJqVPJRgNYePW%252BvlPA8qX46GMB5CIdEnvsj5vK%252BnhuPoikyRKjagU8IMnNlpMbJhiAi7rRm7gDxrfUi5dmOMxhBOQG4Ei9%252FmeV51BpgRbSwu3jG8plZLugrXlmTqqDpHv3ThVVjrSna7QJ8cah4LOXK%252Frtlrf1RFHrmCCnqMeYTKqSAsdDnTzIDUs%252Bs2zUB9df34fqruub3zWNfC7z0Y2%252FxQ70m65ZkbUHPSRSBqUZ3hfjGbKP62j9vieIRt434UaSup15fvTjEYgBuCxko4iwSUNtSQEY9dXCPxUqlFu4ntTjr55WgcEDhpLh6xMlD8lpmlVUuUC8XUIYMA6JtTLzLVAKGULvYi%252Bx%252FuPPHTK16Jp74LqHdJPsPI%252FKEP2Wps0HdYP%252FwWQlhR%252Fr0d0OXntdz32aeJyGpZoSJ8PKEYo%252B%252F3H7XU9PhVS6luizfpx4C6NmrGB16mv84ysF37U0IMZUz5i%252FM77e8BWEKAKz7yYwnqpireivhmW9bwQsF8ovmF5OabQcY3hRo4TijBzre8itMfx2sGg%252FZU%252FnI%252BpC%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,9781496331519
200, Modified Item:No ISBN:Does not apply,$295.00,https://www.ebay.com/itm/154754773859?_trkparms=ispr%3D1&hash=item24081a7363%3Ag%3Auw8AAOSwi7Nhh02U&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0P0ndh0qP3fSEY6Z61IqO5fVsO6740TupUw%252F7qbRCpGaUbCFeIooNtGGwKRPT3UwNuGTMoVJBYJwRxHS4J5TZxf1QX9IkElqI4fwme4gutLbhO%252BUzflyxolMOCn1IExqx5rjJLmyNKB8D3Uyd6sRQPyHg6ElJcXgcdJN1Yh0EhdbfptdXpTeKaxWcx4IZNQxga9yBWIfhwpRi6W6Z6ZWpUaov00wVChgG04%252FrNgwgqb4FNP9Fv55SpEUZiN7qaDpcOW2U%252B%252F0004cxmefswmZ5xtyE%252BFJBe4Mfe1L0%252Fax4Y3BwVGZA4lcoE939a9Jjh%252FjB%252BGMkPm9CmeKw5S%252BCdbNuTv5vtqhtM%252Fwc9nkqMyNkW4dVS4Hwc%252BGfkxBWnlSNnGgGTPF2ReRamBqP7JJYNVlObVq5Z5C9%252F5zdLYay9msnmtVb%252FXR3bXGjhYcug8e5TTyKe92hwq98VGHU6XG%252BlB2hsNj5xKZrqm0jUpE8DrSqiiTItoXUxzwx%252Fxxj%252F4XxOGiH3C0pnh9zf8LI%252FtmO9WF14Z8J%252FDk7lwC7SPtcPS3ZvQpMAM8B8EDZs%252FME0HsATR8HS%252B2KeiNWaYKULSur4T0NV68gaM2J%252FoGkCcgw5dqSqoIggB9yc6nL8iPiDjC2cpVuDR8W7NUWxHnlx7gwsIXwTwaWfBbJIdncLAw5HVjg9qpdm8HRhjoguS%252FDmgJM0%252FeB%252FlNy7wwmwpD7DRQpHhkW8LR9HvXrAzgIfZZs%252B23lj2Do7B3yo7MAZ1wKlrKsu9zCaNPi5nDWJYg5f9vWso7jXApw3t70meGzD122d7kAr%252B0%7Cclp%3A2334524%7Ctkp%3ABFBM6rvTjtFf&LH_BIN=1,
201, ISBN:9781319448684,$59.99,https://www.ebay.com/itm/384472580316?hash=item59845a00dc%3Ag%3Adg4AAOSwwuxhfHSQ&LH_BIN=1,9781319448684
202, ISBN:Not Applicable UPC:689828315673,$27.99,https://www.ebay.com/itm/392263763571?epid=6050082597&hash=item5b54be0673%3Ag%3AN%7EwAAOSwZ6hclCXv&LH_BIN=1,
203, ISBN:9781259927645,$19.90,https://www.ebay.com/itm/233443184718?epid=237440739&hash=item365a4c504e%3Ag%3A4yUAAOSwDYZeAGyX&LH_BIN=1,9781259927645
204, ISBN:9781681351476,$54.99,https://www.ebay.com/itm/223533998678?epid=2151125323&hash=item340baa2256%3Ag%3AbiAAAOSwFMtcwel9&LH_BIN=1,9781681351476
205, ISBN:DOESNOTAPPLY,$59.99,https://www.ebay.com/itm/133886547369?hash=item1f2c4295a9%3Ag%3AdzIAAOSwWexhThYO&LH_BIN=1,
206, ISBN:9781681612058,$56.00,https://www.ebay.com/itm/384331813291?epid=6042300029&hash=item597bf611ab%3Ag%3Ai0wAAOSw5vpgr6IZ&LH_BIN=1,9781681612058
207," Publication Name:Living Religions, Books a la Carte Edition ISBN:9780134169071",$40.23,https://www.ebay.com/itm/115213495734?epid=18038261814&hash=item1ad3426db6%3Ai%3A115213495734&LH_BIN=1,9780134169071
208," ISBN:9780470408810 Publication Name:Science Teacher's Activity-A-Day, Grades 5-10 : Over 180 Reproducible Pages of Quick, Fun Projects That Illustrate Basic Concepts",$7.99,https://www.ebay.com/itm/265511812665?epid=102798109&hash=item3dd1bcbe39%3Ag%3ABGcAAOSwAfVf%7Ecax&LH_BIN=1,9780470408810
209, Publication Year:2018 ISBN:9781610060035,$17.00,https://www.ebay.com/itm/234387406164?hash=item369293fd54%3Ag%3AKvkAAOSw6mhh6xkw&LH_BIN=1,9781610060035
210, Number of Pages:306 ISBN:9780996284677,$14.25,https://www.ebay.com/itm/175121663394?hash=item28c61085a2%3Ag%3At9oAAOSwmOVh6v7U&LH_BIN=1,9780996284677
211," Condition:Like New: A book that looks new but has been read. Cover has no visible wear, and the dust jacket ... Read moreabout the conditionLike New: A book that looks new but has been read. Cover has no visible wear, and the dust jacket (if applicable) is included for hard covers. No missing or damaged pages, no creases or tears, and no underlining/highlighting of text or writing in the margins. May be very minimal identifying marks on the inside cover. Very minimal wear and tear. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9781509303656",$30.00,https://www.ebay.com/itm/304327783182?epid=235655422&hash=item46db59730e%3Ag%3AT%7E4AAOSwuIlh7JFa&LH_BIN=1,9781509303656
212, EAN:9780323028851 ISBN:0323028853,$35.00,https://www.ebay.com/itm/304324512229?epid=45331167&hash=item46db2789e5%3Ag%3AGsEAAOSwQv9h4b%7Ej&LH_BIN=1,9780323028851
213, ISBN:9781455922994 Publication Year:2019,$43.99,https://www.ebay.com/itm/224612076656?epid=20038382870&hash=item344bec4c70%3Ag%3AEM0AAOSw6iRhQ1br&LH_BIN=1,9781455922994
214, Level:Advanced ISBN:0916888096,$18.97,https://www.ebay.com/itm/185265468004?epid=116821558&hash=item2b22aeb264%3Ag%3AoMUAAOSwC35h6v%7EL&LH_BIN=1,
215, Type:Style Guide ISBN:9780958057141,$32.99,https://www.ebay.com/itm/153694545783?epid=8024607655&hash=item23c8e8a777%3Ag%3AIX4AAOSwnO1dr1fb&LH_BIN=1,9780958057141
216, ISBN:9780735216204 Publication Year:2017,$12.99,https://www.ebay.com/itm/313845736316?epid=236561651&hash=item4912a9e37c%3Ag%3AGZIAAOSwdPNh7ZPC&LH_BIN=1,9780735216204
217, ISBN:9780981626727 EAN:9780981626727,$45.00,https://www.ebay.com/itm/393850008655?epid=126897846&hash=item5bb34a344f%3Ag%3AfpkAAOSw3WRh11%7EZ&LH_BIN=1,9780981626727
